Date,AAPL,MSFT,GOOGL,AMZN,NVDA,AMD,INTC,QCOM,META,ADBE,HD,TGT,COST,LOW,NKE,MCD,SBUX,TJX,ROST
2021-01-25,139.7550506591797,221.8678436279297,94.48004913330078,164.6999969482422,13.619625091552734,94.12999725341797,50.11916732788086,151.70794677734375,277.1754455566406,473.44000244140625,260.0447998046875,172.8045196533203,344.1885986328125,162.5439910888672,131.76882934570312,195.9315948486328,94.88752746582031,61.744041442871094,108.82537841796875
2021-01-26,139.98973083496094,224.57440185546875,95.161865234375,166.30650329589844,13.40216064453125,94.70999908447266,49.911231994628906,150.0007781982422,281.20330810546875,476.2799987792969,257.7825622558594,170.57801818847656,347.13702392578125,162.17051696777344,129.4217987060547,197.8051300048828,96.02487182617188,60.606571197509766,107.02345275878906
2021-01-27,138.91407775878906,225.1253662109375,90.72235870361328,161.62899780273438,12.885936737060547,88.83999633789062,48.446712493896484,141.80633544921875,271.3230895996094,460.0,249.9833984375,162.01730346679688,338.967041015625,156.57809448242188,125.51329040527344,190.10894775390625,89.76937866210938,60.09892654418945,103.40999603271484
2021-01-28,134.05413818359375,230.95404052734375,92.4311294555664,161.88099670410156,13.0188570022583,87.5199966430664,50.688697814941406,143.5412139892578,264.2044982910156,465.6700134277344,253.63217163085938,166.8338165283203,339.60430908203125,160.90078735351562,129.05776977539062,189.9436492919922,90.0262222290039,61.565433502197266,109.06500244140625
2021-01-29,129.03773498535156,224.21676635742188,91.1423110961914,160.30999755859375,12.957758903503418,85.63999938964844,50.18244171142578,144.2147979736328,257.5545349121094,458.7699890136719,247.03709411621094,164.6436767578125,335.2005920410156,155.7751922607422,127.97525787353516,190.8804168701172,88.79711151123047,60.202335357666016,106.66881561279297
2021-02-01,131.16946411132812,231.6500244140625,94.4197006225586,167.1439971923828,13.204400062561035,87.66000366210938,51.24918746948242,149.10568237304688,261.2234802246094,470.0,246.35296630859375,166.82476806640625,333.38397216796875,152.52615356445312,130.0061798095703,190.96304321289062,90.42060089111328,60.23053741455078,107.74231719970703
2021-02-02,132.00067138671875,231.5146942138672,95.71898651123047,169.0,13.523362159729004,88.86000061035156,52.433467864990234,152.0586395263672,266.2782287597656,484.92999267578125,248.25941467285156,168.66049194335938,338.196533203125,155.59779357910156,133.72308349609375,192.6437225341797,93.23652648925781,61.885066986083984,111.45162963867188
2021-02-03,130.97390747070312,234.88818359375,102.6897201538086,165.62649536132812,13.497177124023438,87.88999938964844,52.14417266845703,149.7700958251953,265.84954833984375,481.9200134277344,250.0929718017578,168.22427368164062,337.8446960449219,158.60406494140625,132.80343627929688,191.67942810058594,92.65866088867188,62.73112869262695,112.80305480957031
2021-02-04,134.3474884033203,233.9312286376953,102.4278793334961,166.5500030517578,13.630597114562988,87.83999633789062,53.47024917602539,136.54638671875,265.6900634765625,489.3800048828125,254.33456420898438,171.3868408203125,339.12164306640625,161.54498291015625,134.71937561035156,193.81011962890625,95.06179809570312,64.47028350830078,113.81903839111328
2021-02-05,133.9312744140625,234.11489868164062,104.18352508544922,167.6074981689453,13.557528495788574,87.9000015258789,52.91545104980469,134.58084106445312,267.2951965332031,492.1199951171875,254.37098693847656,171.6322021484375,338.47369384765625,163.41224670410156,139.01109313964844,195.233642578125,97.6667251586914,64.2352523803711,113.79029846191406
2021-02-08,134.07818603515625,234.3759002685547,103.96855163574219,166.14700317382812,14.403190612792969,91.47000122070312,53.8067626953125,136.001953125,265.77978515625,493.760009765625,255.438232421875,176.25787353515625,342.9145812988281,167.27743530273438,137.38255310058594,194.3152313232422,97.46493530273438,65.77696228027344,115.6497573852539
2021-02-09,133.19676208496094,235.63250732421875,103.51318359375,165.25,14.228123664855957,90.91000366210938,53.461151123046875,134.82998657226562,268.6411437988281,496.04998779296875,252.46453857421875,176.5668487548828,342.6572265625,165.97970581054688,135.83059692382812,198.35618591308594,97.42826843261719,64.86510467529297,115.0650634765625
2021-02-10,132.58958435058594,234.71421813964844,104.0663070678711,164.32899475097656,14.727888107299805,92.3499984741211,53.53391647338867,134.26708984375,271.05389404296875,492.6700134277344,254.21597290039062,174.88563537597656,339.3789978027344,165.47552490234375,136.4724884033203,196.90513610839844,97.10722351074219,64.73297882080078,115.28551483154297
2021-02-11,132.3350067138672,236.32847595214844,104.17953491210938,163.10650634765625,15.213190078735352,92.66000366210938,55.171043395996094,134.32241821289062,269.5783386230469,496.6199951171875,252.7291259765625,173.04078674316406,335.6432800292969,164.0657501220703,137.50706481933594,196.78573608398438,97.0980453491211,65.12931823730469,116.8190689086914
2021-02-12,132.5700225830078,236.81175231933594,104.49275970458984,163.885498046875,14.924403190612793,93.7699966430664,56.216983795166016,136.55563354492188,269.6880187988281,498.8399963378906,253.13966369628906,173.96778869628906,336.1674499511719,165.40087890625,136.146728515625,196.4459228515625,96.58438873291016,64.16679382324219,114.14492797851562
2021-02-16,130.43516540527344,235.56483459472656,105.27433013916016,163.44749450683594,15.29249382019043,91.45999908447266,56.8172607421875,135.7989044189453,273.1475524902344,501.6400146484375,251.20578002929688,173.8218536376953,337.358642578125,162.50660705566406,135.75399780273438,197.48374938964844,97.36405944824219,63.69499206542969,114.95004272460938
2021-02-17,128.1337432861328,236.59181213378906,105.66934204101562,165.4320068359375,14.869288444519043,89.94000244140625,56.25334930419922,133.57498168945312,272.748779296875,491.2300109863281,256.2500915527344,176.5670166015625,341.208740234375,165.3728485107422,137.93814086914062,196.03262329101562,96.20341491699219,63.06276321411133,114.5091552734375
2021-02-18,127.02710723876953,236.19456481933594,105.03042602539062,166.4114990234375,14.792478561401367,88.63999938964844,56.03507614135742,132.7998504638672,268.5813293457031,488.3699951171875,258.1930847167969,174.56968688964844,340.14129638671875,165.40087890625,138.99191284179688,197.85108947753906,96.69161224365234,64.44992065429688,115.21842956542969
2021-02-19,127.18379211425781,233.46241760253906,104.18252563476562,162.4949951171875,14.889738082885742,89.58000183105469,57.308387756347656,133.75030517578125,260.77484130859375,479.1199951171875,255.0825653076172,172.20755004882812,338.0924987792969,165.75559997558594,136.0509490966797,194.92135620117188,95.21781921386719,63.87429428100586,114.01074981689453
